task_id,frame,track_id,bb_left,bb_top,bb_width,bb_height,conf,class_id,visibility,area,speed,tracking_persistence,bbox_left,bbox_top,bbox_width,bbox_height,center_cx,center_cy,shape_perimeter,shape_circularity,shape_circularity_increment,shape_aspect_ratio,shape_shape_change_rate,shape_spreading_index,shape_protrusion_activity_index,motion_vx,motion_vy,motion_distance,motion_migration_speed,motion_mean_square_displacement,motion_turning_angle,motion_persistence_index
example_task_id,22,59,2311.0,944.0,44.0,44.0,1.0,0,1.0,1936.0,1.4142135623730951,0.98,2311.0,944.0,44.0,44.0,2333.0,966.0,176.0,0.7853981633974483,0.0,1.0,-0.08506616257088846,1.0005167958656331,-0.043478260869565216,1.0,-1.0,1.4142135623730951,1.4142135623730951,4.0,1.97568811307998,0.98
example_task_id,23,59,2313.0,944.0,45.0,44.0,1.0,0,1.0,1980.0,2.5,0.98,2313.0,944.0,45.0,44.0,2335.5,966.0,178.0,0.7852990094821096,-9.91539153386567e-05,1.0227272727272727,0.022727272727272728,1.0232558139534884,0.011363636363636364,2.5,0.0,2.5,2.5,4.0,0.7853981633974483,0.98
example_task_id,24,59,2310.0,944.0,47.0,45.0,1.0,0,1.0,2115.0,2.0615528128088303,0.98,2310.0,944.0,47.0,45.0,2333.5,966.5,184.0,0.7850269922427237,-0.0002720172393859688,1.0444444444444445,0.06818181818181818,1.0930232558139534,0.033707865168539325,-2.0,0.5,2.0615528128088303,2.0615528128088303,9.0,2.896613990462929,0.98
example_task_id,25,59,2309.0,943.0,50.0,47.0,1.0,0,1.0,2350.0,0.5,0.98,2309.0,943.0,50.0,47.0,2334.0,966.5,194.0,0.7846469057217572,-0.00038008652096643836,1.0638297872340425,0.1111111111111111,1.2144702842377262,0.05434782608695652,0.5,0.0,0.5,0.5,2.0,-2.896613990462929,0.98
example_task_id,26,59,2310.0,947.0,48.0,45.0,1.0,0,1.0,2160.0,3.0,0.98,2310.0,947.0,48.0,45.0,2334.0,969.5,186.0,0.7845808916353281,-6.601408642914475e-05,1.0666666666666667,-0.08085106382978724,1.1162790697674418,-0.041237113402061855,0.0,3.0,3.0,3.0,17.0,1.5707963267948966,0.98
example_task_id,27,59,2306.0,952.0,49.0,45.0,1.0,0,1.0,2205.0,6.103277807866851,0.98,2306.0,952.0,49.0,45.0,2330.5,974.5,188.0,0.7839759847403229,-0.0006049068950051417,1.0888888888888888,0.020833333333333332,1.1395348837209303,0.010752688172043012,-3.5,5.0,6.103277807866851,6.103277807866851,41.0,0.6107259643892089,0.98
example_task_id,28,59,2304.0,951.0,48.0,46.0,1.0,0,1.0,2208.0,2.5495097567963922,0.98,2304.0,951.0,48.0,46.0,2328.0,974.0,188.0,0.7850426187331669,0.0010666339928440127,1.0434782608695652,0.0013605442176870747,1.1410852713178294,0.0,-2.5,-0.5,2.5495097567963922,2.5495097567963922,5.0,1.157465922255568,0.98
example_task_id,29,59,2311.0,953.0,46.0,44.0,1.0,0,1.0,2024.0,6.082762530298219,0.98,2311.0,953.0,46.0,44.0,2334.0,975.0,180.0,0.7850103124525607,-3.230628060624241e-05,1.0454545454545454,-0.08333333333333333,1.0459948320413437,-0.0425531914893617,6.0,1.0,6.082762530298219,6.082762530298219,53.0,3.1093457711545396,0.98
example_task_id,30,59,2314.0,946.0,47.0,46.0,1.0,0,1.0,2162.0,6.946221994724902,0.98,2314.0,946.0,47.0,46.0,2337.5,969.0,186.0,0.7853073554238794,0.00029704297131871726,1.0217391304347827,0.06818181818181818,1.1173126614987081,0.03333333333333333,3.5,-6.0,6.946221994724902,6.946221994724902,58.0,-1.207870555783164,0.98
example_task_id,31,59,2314.0,941.0,51.0,52.0,1.0,0,1.0,2652.0,2.8284271247461903,0.98,2314.0,941.0,51.0,52.0,2339.5,967.0,206.0,0.7853241320878622,1.6776663982809303e-05,0.9807692307692307,0.22664199814986125,1.3705426356589148,0.10752688172043011,2.0,-2.0,2.8284271247461903,2.8284271247461903,25.0,0.25732371497108875,0.98
example_task_id,32,59,2314.0,946.0,47.0,48.0,1.0,0,1.0,2256.0,3.605551275463989,0.98,2314.0,946.0,47.0,48.0,2337.5,970.0,190.0,0.785311138670202,-1.2993417660256412e-05,0.9791666666666666,-0.1493212669683258,1.165891472868217,-0.07766990291262135,-2.0,3.0,3.605551275463989,3.605551275463989,25.0,2.9441970937399122,0.98
example_task_id,33,59,2306.0,950.0,51.0,53.0,1.0,0,1.0,2703.0,8.845903006477066,0.98,2306.0,950.0,51.0,53.0,2331.5,976.5,208.0,0.7851077054967835,-0.00020343317341842138,0.9622641509433962,0.1981382978723404,1.3968992248062015,0.09473684210526316,-6.0,6.5,8.845903006477066,8.845903006477066,80.0,0.157416872726591,0.98
example_task_id,34,59,2307.0,950.0,57.0,61.0,1.0,0,1.0,3477.0,5.656854249492381,0.98,2307.0,950.0,57.0,61.0,2335.5,980.5,236.0,0.7844956662260636,-0.0006120392707199551,0.9344262295081968,0.28634850166481685,1.7968992248062015,0.1346153846153846,4.0,4.0,5.656854249492381,5.656854249492381,1.0,-1.5308176396716067,0.98
example_task_id,35,59,2305.0,943.0,59.0,63.0,1.0,0,1.0,3717.0,6.082762530298219,0.98,2305.0,943.0,59.0,63.0,2334.5,974.5,244.0,0.784553876202181,5.8209976117384876e-05,0.9365079365079365,0.06902502157031924,1.9209302325581394,0.03389830508474576,-1.0,-6.0,6.082762530298219,6.082762530298219,53.0,-2.5213431676069717,0.98
example_task_id,36,59,2305.0,931.0,59.0,63.0,1.0,0,1.0,3717.0,12.0,0.98,2305.0,931.0,59.0,63.0,2334.5,962.5,244.0,0.784553876202181,0.0,0.9365079365079365,0.0,1.9209302325581394,0.0,0.0,-12.0,12.0,12.0,144.0,0.1651486774146269,0.98
example_task_id,37,59,2299.0,919.0,65.0,71.0,1.0,0,1.0,4615.0,8.54400374531753,0.98,2299.0,919.0,65.0,71.0,2331.5,954.5,272.0,0.7838694905015623,-0.0006843857006186838,0.9154929577464789,0.24159268227064837,2.3850129198966408,0.11475409836065574,-3.0,-8.0,8.54400374531753,8.54400374531753,180.0,-0.3587706702705722,0.98
example_task_id,38,59,2288.0,913.0,69.0,77.0,1.0,0,1.0,5313.0,9.486832980505138,0.98,2288.0,913.0,69.0,77.0,2322.5,951.5,292.0,0.7830400529425113,-0.0008294375590509606,0.8961038961038961,0.15124593716143012,2.7457364341085273,0.07352941176470588,-9.0,-3.0,9.486832980505138,9.486832980505138,157.0,-0.8902751021276822,0.98
example_task_id,39,59,2280.0,903.0,78.0,90.0,1.0,0,1.0,7020.0,4.949747468305833,0.98,2280.0,903.0,78.0,90.0,2319.0,948.0,336.0,0.7813910299107265,-0.0016490230317848242,0.8666666666666667,0.32128740824393,3.627906976744186,0.1506849315068493,-3.5,-3.5,4.949747468305833,4.949747468305833,164.0,0.46364760900080615,0.98
example_task_id,40,59,2273.0,895.0,87.0,103.0,1.0,0,1.0,8961.0,2.9154759474226504,0.98,2273.0,895.0,87.0,103.0,2316.5,946.5,380.0,0.779828580853688,-0.0015624490570385063,0.8446601941747572,0.2764957264957265,4.631007751937984,0.13095238095238096,-2.5,-1.5,2.9154759474226504,2.9154759474226504,113.0,-0.24497866312686423,0.98
example_task_id,41,59,2270.0,881.0,93.0,115.0,1.0,0,1.0,10695.0,8.0,0.98,2270.0,881.0,93.0,115.0,2316.5,938.5,416.0,0.7766118119023401,-0.003216768951347926,0.808695652173913,0.1935051891529963,5.5271317829457365,0.09473684210526316,0.0,-8.0,8.0,8.0,205.0,1.0303768265243125,0.98
example_task_id,42,59,2272.0,876.0,94.0,121.0,1.0,0,1.0,11374.0,3.2015621187164243,0.98,2272.0,876.0,94.0,121.0,2319.0,936.5,430.0,0.7730118949038466,-0.003599916998493491,0.7768595041322314,0.06348761103319309,5.878036175710594,0.03365384615384615,2.5,-2.0,3.2015621187164243,3.2015621187164243,29.0,0.8960553845713439,0.98
example_task_id,43,59,2269.0,921.0,84.0,107.0,1.0,0,1.0,8988.0,38.8329756778952,0.98,2269.0,921.0,84.0,107.0,2311.0,974.5,382.0,0.774009341039584,0.0009974461357373787,0.7850467289719626,-0.20977668366449798,4.644961240310078,-0.11162790697674418,-8.0,38.0,38.8329756778952,38.8329756778952,2034.0,2.453033495453652,0.98
example_task_id,44,59,2266.0,940.0,84.0,105.0,1.0,0,1.0,8820.0,18.24828759089466,0.98,2266.0,940.0,84.0,105.0,2308.0,992.5,378.0,0.7757018897752576,0.0016925487356735935,0.8,-0.018691588785046728,4.558139534883721,-0.010471204188481676,-3.0,18.0,18.24828759089466,18.24828759089466,370.0,-0.0423475490205758,0.98
example_task_id,45,59,2258.0,946.0,94.0,118.0,1.0,0,1.0,11092.0,12.854960132182441,0.98,2258.0,946.0,94.0,118.0,2305.0,1005.0,424.0,0.775332540797837,-0.0003693489774205805,0.7966101694915254,0.2575963718820862,5.732299741602067,0.12169312169312169,-3.0,12.5,12.854960132182441,12.854960132182441,100.0,0.07039630330623647,0.98
example_task_id,46,59,2251.0,951.0,101.0,127.0,1.0,0,1.0,12827.0,10.124228365658293,0.98,2251.0,951.0,101.0,127.0,2301.5,1014.5,456.0,0.7751848447136864,-0.00014769608415055036,0.7952755905511811,0.15641904075009017,6.6289405684754525,0.07547169811320754,-3.5,9.5,10.124228365658293,10.124228365658293,74.0,0.11744540710604712,0.98
example_task_id,47,59,2247.0,956.0,106.0,132.0,1.0,0,1.0,13992.0,7.648529270389178,0.98,2247.0,956.0,106.0,132.0,2300.0,1022.0,476.0,0.7760250760721062,0.0008402313584198184,0.803030303030303,0.09082404303422469,7.231007751937985,0.043859649122807015,-1.5,7.5,7.648529270389178,7.648529270389178,41.0,-0.15559482797702961,0.98
example_task_id,48,59,2241.0,1003.0,73.0,93.0,1.0,0,1.0,6789.0,35.531676008879735,0.98,2241.0,1003.0,73.0,93.0,2277.5,1049.5,332.0,0.773997406199053,-0.0020276698730532505,0.7849462365591398,-0.5147941680960549,3.508527131782946,-0.3025210084033613,-22.5,27.5,35.531676008879735,35.531676008879735,2245.0,0.48833395105640554,0.98
example_task_id,49,59,2228.0,1046.0,51.0,59.0,1.0,0,1.0,3009.0,35.38361202590826,0.98,2228.0,1046.0,51.0,59.0,2253.5,1075.5,220.0,0.7812439912935278,0.0072465850944748444,0.864406779661017,-0.556783031374282,1.5550387596899224,-0.3373493975903614,-24.0,26.0,35.38361202590826,35.38361202590826,2018.0,0.05968996536787197,0.98
example_task_id,50,59,2220.0,1054.0,49.0,53.0,1.0,0,1.0,2597.0,10.295630140987,0.98,2220.0,1054.0,49.0,53.0,2244.5,1080.5,204.0,0.7841903230846494,0.0029463317911215814,0.9245283018867925,-0.13692256563642405,1.3421188630490957,-0.07272727272727272,-9.0,5.0,10.295630140987,10.295630140987,128.0,0.31827834612840133,0.98
example_task_id,2,60,1118.0,1120.0,99.0,43.0,1.0,0,1.0,4257.0,0.0,0.88,1118.0,1120.0,99.0,43.0,1167.5,1141.5,284.0,0.6632493516331953,0.0,2.302325581395349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
example_task_id,3,60,1120.0,1117.0,91.0,40.0,1.0,0,1.0,3640.0,4.924428900898052,0.88,1120.0,1117.0,91.0,40.0,1165.5,1137.0,262.0,0.6663596095254849,0.0031102578922895807,2.275,-0.14493774958891237,0.8550622504110876,-0.07746478873239436,-2.0,-4.5,4.924428900898052,4.924428900898052,13.0,0.0,0.88
example_task_id,4,60,1127.0,1114.0,93.0,40.0,1.0,0,1.0,3720.0,8.54400374531753,0.88,1127.0,1114.0,93.0,40.0,1173.5,1134.0,266.0,0.6606775211348312,-0.00568208839065365,2.325,0.02197802197802198,0.8738548273431994,0.015267175572519083,8.0,-3.0,8.54400374531753,8.54400374531753,58.0,1.6302499861035535,0.88
example_task_id,5,60,1145.0,1117.0,92.0,40.0,1.0,0,1.0,3680.0,17.755280904564703,0.88,1145.0,1117.0,92.0,40.0,1191.0,1137.0,264.0,0.6635135999317286,0.002836078796897401,2.3,-0.010752688172043012,0.8644585388771435,-0.007518796992481203,17.5,3.0,17.755280904564703,17.755280904564703,333.0,0.5285489442389106,0.88
example_task_id,6,60,1153.0,1119.0,89.0,40.0,1.0,0,1.0,3560.0,6.800735254367722,0.88,1153.0,1119.0,89.0,40.0,1197.5,1139.0,258.0,0.6720791927636358,0.008565592831907165,2.225,-0.03260869565217391,0.8362696734789759,-0.022727272727272728,6.5,2.0,6.800735254367722,6.800735254367722,68.0,0.12872065761784085,0.88
example_task_id,7,60,1156.0,1120.0,89.0,40.0,1.0,0,1.0,3560.0,3.1622776601683795,0.88,1156.0,1120.0,89.0,40.0,1200.5,1140.0,258.0,0.6720791927636358,0.0,2.225,0.0,0.8362696734789759,0.0,3.0,1.0,3.1622776601683795,3.1622776601683795,10.0,0.02325162281046289,0.88
example_task_id,8,60,1165.0,1123.0,91.0,41.0,1.0,0,1.0,3731.0,10.594810050208546,0.88,1165.0,1123.0,91.0,41.0,1210.5,1143.5,264.0,0.6727090329742607,0.0006298402106248435,2.2195121951219514,0.048033707865168536,0.8764388066713648,0.023255813953488372,10.0,3.5,10.594810050208546,10.594810050208546,90.0,0.014924264990084979,0.88
example_task_id,9,60,1167.0,1124.0,91.0,42.0,1.0,0,1.0,3822.0,2.5,0.88,1167.0,1124.0,91.0,42.0,1212.5,1145.0,266.0,0.6787928725207864,0.006083839546525693,2.1666666666666665,0.024390243902439025,0.897815362931642,0.007575757575757576,2.0,1.5,2.5,2.5,5.0,0.3068262894065572,0.88
example_task_id,10,60,1172.0,1125.0,90.0,43.0,1.0,0,1.0,3870.0,4.743416490252569,0.88,1172.0,1125.0,90.0,43.0,1217.0,1146.5,266.0,0.6873177437612358,0.008524871240449428,2.0930232558139537,0.012558869701726845,0.9090909090909091,0.0,4.5,1.5,4.743416490252569,4.743416490252569,26.0,-0.3217505543966422,0.88
example_task_id,11,60,1181.0,1125.0,88.0,42.0,1.0,0,1.0,3696.0,8.0156097709407,0.88,1181.0,1125.0,88.0,42.0,1225.0,1146.0,260.0,0.6870607365483951,-0.0002570072128407208,2.0952380952380953,-0.04496124031007752,0.8682170542635659,-0.022556390977443608,8.0,-0.5,8.0156097709407,8.0156097709407,81.0,-0.3841693643925995,0.88
example_task_id,12,60,1187.0,1124.0,87.0,43.0,1.0,0,1.0,3741.0,5.522680508593631,0.88,1187.0,1124.0,87.0,43.0,1230.5,1145.5,260.0,0.6954259240875393,0.008365187539144281,2.0232558139534884,0.012175324675324676,0.8787878787878788,0.0,5.5,-0.5,5.522680508593631,5.522680508593631,37.0,-0.02824107720478776,0.88
example_task_id,13,60,1193.0,1125.0,88.0,44.0,1.0,0,1.0,3872.0,6.670832032063167,0.88,1193.0,1125.0,88.0,44.0,1237.0,1147.0,264.0,0.6981317007977318,0.0027057767101924535,2.0,0.035017375033413525,0.9095607235142119,0.015384615384615385,6.5,1.5,6.670832032063167,6.670832032063167,37.0,0.317458735254631,0.88
example_task_id,14,60,1201.0,1125.0,89.0,46.0,1.0,0,1.0,4094.0,8.558621384311845,0.88,1201.0,1125.0,89.0,46.0,1245.5,1148.0,270.0,0.7057163414977565,0.007584640700024736,1.934782608695652,0.057334710743801656,0.9617101245008222,0.022727272727272728,8.5,1.0,8.558621384311845,8.558621384311845,64.0,-0.10969010348702159,0.88
example_task_id,15,60,1197.0,1127.0,87.0,45.0,1.0,0,1.0,3915.0,5.220153254455275,0.88,1197.0,1127.0,87.0,45.0,1240.5,1149.5,264.0,0.7058847129708471,0.00016837147309056721,1.9333333333333333,-0.04372252076209086,0.919661733615222,-0.022222222222222223,-5.0,1.5,5.220153254455275,5.220153254455275,20.0,2.733027114545062,0.88
example_task_id,16,60,1198.0,1129.0,86.0,44.0,1.0,0,1.0,3784.0,1.5811388300841898,0.88,1198.0,1129.0,86.0,44.0,1241.0,1151.0,260.0,0.703419325513833,-0.002465387457014079,1.9545454545454546,-0.0334610472541507,0.8888888888888888,-0.015151515151515152,0.5,1.5,1.5811388300841898,1.5811388300841898,5.0,-1.601090086713672,0.88
example_task_id,17,60,1197.0,1128.0,85.0,43.0,1.0,0,1.0,3655.0,2.1213203435596424,0.88,1197.0,1128.0,85.0,43.0,1239.5,1149.5,256.0,0.7008374724652523,-0.002581853048580718,1.9767441860465116,-0.03409090909090909,0.8585858585858586,-0.015384615384615385,-1.5,-1.5,2.1213203435596424,2.1213203435596424,2.0,2.677945044588987,0.88
example_task_id,18,60,1194.0,1126.0,89.0,44.0,1.0,0,1.0,3916.0,1.8027756377319946,0.88,1194.0,1126.0,89.0,44.0,1238.5,1148.0,266.0,0.6954874120333332,-0.005350060431919101,2.022727272727273,0.07140902872777018,0.9198966408268734,0.0390625,-1.0,-1.5,1.8027756377319946,1.8027756377319946,13.0,0.19739555984988089,0.88
example_task_id,19,60,1192.0,1125.0,91.0,45.0,1.0,0,1.0,4095.0,1.118033988749895,0.88,1192.0,1125.0,91.0,45.0,1237.5,1147.5,272.0,0.6955461676281468,5.87555948136087e-05,2.022222222222222,0.045709908069458634,0.9619450317124736,0.022556390977443608,-1.0,-0.5,1.118033988749895,1.118033988749895,5.0,-0.519146114246523,0.88
example_task_id,20,60,1191.0,1121.0,96.0,49.0,1.0,0,1.0,4704.0,2.5,0.88,1191.0,1121.0,96.0,49.0,1239.0,1145.5,290.0,0.7028799925082705,0.007333824880123685,1.9591836734693877,0.14871794871794872,1.1050035236081748,0.0661764705882353,1.5,-2.0,2.5,2.5,17.0,1.7506498265873747,0.88
example_task_id,21,60,1195.0,1121.0,96.0,47.0,1.0,0,1.0,4512.0,4.123105625617661,0.88,1195.0,1121.0,96.0,47.0,1243.0,1144.5,286.0,0.6931813806541711,-0.00969861185409937,2.0425531914893615,-0.04081632653061224,1.0599013389711065,-0.013793103448275862,4.0,-1.0,4.123105625617661,4.123105625617661,16.0,0.6823165548747481,0.88
example_task_id,22,60,1204.0,1121.0,93.0,47.0,1.0,0,1.0,4371.0,7.5,0.88,1204.0,1121.0,93.0,47.0,1250.5,1144.5,280.0,0.7006072188184176,0.007425838164246468,1.9787234042553192,-0.03125,1.0267794221282593,-0.02097902097902098,7.5,0.0,7.5,7.5,81.0,0.24497866312686414,0.88
example_task_id,23,60,1214.0,1120.0,93.0,48.0,1.0,0,1.0,4464.0,10.012492197250394,0.88,1214.0,1120.0,93.0,48.0,1260.5,1144.0,282.0,0.70540061393415,0.004793395115732402,1.9375,0.02127659574468085,1.0486257928118394,0.007142857142857143,10.0,-0.5,10.012492197250394,10.012492197250394,101.0,-0.04995839572194276,0.88
example_task_id,24,60,1222.0,1121.0,91.0,47.0,1.0,0,1.0,4277.0,7.0178344238090995,0.88,1222.0,1121.0,91.0,47.0,1267.5,1144.5,276.0,0.7055551238922256,0.00015450995807564372,1.9361702127659575,-0.04189068100358423,1.004698144233028,-0.02127659574468085,7.0,0.5,7.0178344238090995,7.0178344238090995,65.0,0.12126586050723308,0.88
example_task_id,25,60,1225.0,1124.0,91.0,47.0,1.0,0,1.0,4277.0,4.242640687119285,0.88,1225.0,1124.0,91.0,47.0,1270.5,1147.5,276.0,0.7055551238922256,0.0,1.9361702127659575,0.0,1.004698144233028,0.0,3.0,3.0,4.242640687119285,4.242640687119285,18.0,0.714090698612158,0.88
example_task_id,26,60,1236.0,1128.0,88.0,46.0,1.0,0,1.0,4048.0,10.124228365658293,0.88,1236.0,1128.0,88.0,46.0,1280.0,1151.0,268.0,0.7082405358504947,0.0026854119582691016,1.9130434782608696,-0.05354220247837269,0.9509043927648578,-0.028985507246376812,9.5,3.5,10.124228365658293,10.124228365658293,137.0,-0.43240777557053783,0.88
example_task_id,27,60,1241.0,1131.0,89.0,47.0,1.0,0,1.0,4183.0,6.519202405202649,0.88,1241.0,1131.0,89.0,47.0,1285.5,1154.5,272.0,0.7104931914990325,0.002252655648537716,1.8936170212765957,0.033349802371541504,0.9826168663377965,0.014925373134328358,5.5,3.5,6.519202405202649,6.519202405202649,34.0,0.2137388296965959,0.88
example_task_id,28,60,1242.0,1131.0,95.0,51.0,1.0,0,1.0,4845.0,4.47213595499958,0.88,1242.0,1131.0,95.0,51.0,1289.5,1156.5,292.0,0.7140653221356046,0.003572130636572135,1.8627450980392157,0.15825962228065982,1.138125440451022,0.07352941176470588,4.0,2.0,4.47213595499958,4.47213595499958,1.0,-0.10308160852270026,0.88
example_task_id,29,60,1254.0,1134.0,93.0,52.0,1.0,0,1.0,4836.0,11.543396380615196,0.88,1254.0,1134.0,93.0,52.0,1300.5,1160.0,290.0,0.7226036657674312,0.008538343631826595,1.7884615384615385,-0.0018575851393188853,1.1360112755461593,-0.00684931506849315,11.0,3.5,11.543396380615196,11.543396380615196,153.0,-0.15559482797702967,0.88
example_task_id,30,60,1256.0,1135.0,99.0,56.0,1.0,0,1.0,5544.0,5.830951894845301,0.88,1256.0,1135.0,99.0,56.0,1305.5,1163.0,310.0,0.7249527438710431,0.002349078103611957,1.7678571428571428,0.14640198511166252,1.302325581395349,0.06896551724137931,5.0,3.0,5.830951894845301,5.830951894845301,5.0,0.23236671924680774,0.88
example_task_id,31,60,1273.0,1143.0,91.0,52.0,1.0,0,1.0,4732.0,14.317821063276353,0.88,1273.0,1143.0,91.0,52.0,1318.5,1169.0,286.0,0.7269801181860678,0.0020273743150246437,1.75,-0.14646464646464646,1.111580925534414,-0.07741935483870968,13.0,6.0,14.317821063276353,14.317821063276353,353.0,-0.10801172470004633,0.88
example_task_id,32,60,1288.0,1150.0,85.0,50.0,1.0,0,1.0,4250.0,13.416407864998739,0.88,1288.0,1150.0,85.0,50.0,1330.5,1175.0,270.0,0.7326073403432988,0.005627222157230993,1.7,-0.1018596787827557,0.9983556495184402,-0.055944055944055944,12.0,6.0,13.416407864998739,13.416407864998739,274.0,0.03123983343026826,0.88
example_task_id,33,60,1258.0,1141.0,88.0,49.0,1.0,0,1.0,4312.0,30.041637771599603,0.88,1258.0,1141.0,88.0,49.0,1302.0,1165.5,274.0,0.7217511600127438,-0.01085618033055502,1.7959183673469388,0.014588235294117647,1.0129198966408268,0.014814814814814815,-28.5,-9.5,30.041637771599603,30.041637771599603,981.0,2.999695598985629,0.88
example_task_id,34,60,1243.0,1140.0,87.0,45.0,1.0,0,1.0,3915.0,15.787653403846944,0.88,1243.0,1140.0,87.0,45.0,1286.5,1162.5,264.0,0.7058847129708471,-0.01586644704189666,1.9333333333333333,-0.0920686456400742,0.919661733615222,-0.0364963503649635,-15.5,-3.0,15.787653403846944,15.787653403846944,226.0,-0.13056609479962766,0.88
example_task_id,35,60,1237.0,1138.0,89.0,43.0,1.0,0,1.0,3827.0,5.830951894845301,0.88,1237.0,1138.0,89.0,43.0,1281.5,1159.5,264.0,0.6900180834072623,-0.015866629563584755,2.0697674418604652,-0.02247765006385696,0.898989898989899,0.0,-5.0,-3.0,5.830951894845301,5.830951894845301,40.0,0.3492350406735696,0.88
example_task_id,36,60,1237.0,1136.0,108.0,50.0,1.0,0,1.0,5400.0,9.617692030835672,0.88,1237.0,1136.0,108.0,50.0,1291.0,1161.0,316.0,0.6795625832953407,-0.010455500111921645,2.16,0.41102691403187874,1.2684989429175475,0.19696969696969696,9.5,1.5,9.617692030835672,9.617692030835672,4.0,2.7577750303012243,0.88
example_task_id,37,60,1231.0,1134.0,110.0,48.0,1.0,0,1.0,5280.0,5.830951894845301,0.88,1231.0,1134.0,110.0,48.0,1286.0,1158.0,316.0,0.6644611925554441,-0.01510139073989658,2.2916666666666665,-0.022222222222222223,1.2403100775193798,0.0,-5.0,-3.0,5.830951894845301,5.830951894845301,40.0,-2.7577750303012243,0.88
example_task_id,38,60,1228.0,1131.0,124.0,53.0,1.0,0,1.0,6572.0,4.031128874149275,0.88,1228.0,1131.0,124.0,53.0,1290.0,1157.5,354.0,0.6590234900377324,-0.0054377025177116955,2.339622641509434,0.2446969696969697,1.5438101949729857,0.12025316455696203,4.0,-0.5,4.031128874149275,4.031128874149275,18.0,2.476818158772448,0.88
example_task_id,39,60,1221.0,1130.0,127.0,54.0,1.0,0,1.0,6858.0,5.522680508593631,0.88,1221.0,1130.0,127.0,54.0,1284.5,1157.0,362.0,0.6576430029095205,-0.0013804871282119269,2.3518518518518516,0.04351795496043822,1.6109936575052854,0.022598870056497175,-5.5,-0.5,5.522680508593631,5.522680508593631,50.0,-2.926577771842287,0.88
example_task_id,40,60,1262.0,1141.0,113.0,48.0,1.0,0,1.0,5424.0,34.92849839314596,0.88,1262.0,1141.0,113.0,48.0,1318.5,1165.0,322.0,0.6573819896250545,-0.00026101328446603844,2.3541666666666665,-0.20909886264216973,1.274136715997181,-0.11049723756906077,34.0,8.0,34.92849839314596,34.92849839314596,1802.0,-3.001161873594641,0.88
example_task_id,41,60,1299.0,1153.0,107.0,47.0,1.0,0,1.0,5029.0,35.892199709686224,0.88,1299.0,1153.0,107.0,47.0,1352.5,1176.5,308.0,0.6661776629660596,0.008795673341005172,2.276595744680851,-0.07282448377581122,1.181348367394879,-0.043478260869565216,34.0,11.5,35.892199709686224,35.892199709686224,1513.0,0.095065145047556,0.88
example_task_id,42,60,1340.0,1169.0,92.0,41.0,1.0,0,1.0,3772.0,35.9339672176619,0.88,1340.0,1169.0,92.0,41.0,1386.0,1189.5,266.0,0.6699127983119848,0.003735135345925178,2.2439024390243905,-0.24995028832769933,0.8860700023490721,-0.13636363636363635,33.5,13.0,35.9339672176619,35.9339672176619,1937.0,0.044015015598763585,0.88
example_task_id,43,60,1351.0,1168.0,78.0,37.0,1.0,0,1.0,2886.0,5.0,0.88,1351.0,1168.0,78.0,37.0,1390.0,1186.5,230.0,0.6855679696226952,0.01565517131071037,2.108108108108108,-0.23488865323435842,0.6779422128259338,-0.13533834586466165,4.0,-3.0,5.0,5.0,122.0,-1.0136719366355011,0.88
example_task_id,44,60,1374.0,1175.0,77.0,37.0,1.0,0,1.0,2849.0,23.56374333589636,0.88,1374.0,1175.0,77.0,37.0,1412.5,1193.5,228.0,0.688704022012721,0.0031360523900257897,2.081081081081081,-0.01282051282051282,0.6692506459948321,-0.008695652173913044,22.5,7.0,23.56374333589636,23.56374333589636,578.0,0.9451201550595241,0.88
example_task_id,45,60,1387.0,1178.0,74.0,37.0,1.0,0,1.0,2738.0,11.884864324004713,0.88,1387.0,1178.0,74.0,37.0,1424.0,1196.5,222.0,0.6981317007977319,0.00942767878501094,2.0,-0.03896103896103896,0.6431759455015269,-0.02631578947368421,11.5,3.0,11.884864324004713,11.884864324004713,178.0,-0.046436655645421265,0.88
example_task_id,2,61,2168.0,1149.0,39.0,63.0,1.0,0,1.0,2457.0,0.0,0.3,2168.0,1149.0,39.0,63.0,2187.5,1180.5,204.0,0.7419159121366898,0.0,0.6190476190476191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
example_task_id,3,61,2165.0,1137.0,33.0,53.0,1.0,0,1.0,1749.0,18.027756377319946,0.3,2165.0,1137.0,33.0,53.0,2181.5,1163.5,172.0,0.7429212481244657,0.0010053359877758572,0.6226415094339622,-0.28815628815628813,0.7118437118437119,-0.1568627450980392,-6.0,-17.0,18.027756377319946,18.027756377319946,153.0,0.0,0.3
example_task_id,4,61,2168.0,1125.0,30.0,47.0,1.0,0,1.0,1410.0,15.074813431681335,0.3,2168.0,1125.0,30.0,47.0,2183.0,1148.5,154.0,0.7471151360367024,0.004193887912236738,0.6382978723404256,-0.19382504288164665,0.5738705738705738,-0.10465116279069768,1.5,-15.0,15.074813431681335,15.074813431681335,153.0,0.43896126694520654,0.3
